Name: 0-0, Condition: 1, Run: 1, Date: 10/7/2019 9:34:41 AM, Testing: False
64.6554,-3.88239,-3.235053,-28.46977,11.8207,3.046236
64.66541,-4.923394,-2.638088,-30.24593,11.51824,3.161418
64.67541,-5.308825,-1.948151,-29.02791,11.22796,3.273698
64.68541,-5.308825,-1.175164,-25.93596,10.96861,3.383384
64.69541,-5.739469,-0.3316346,-24.28441,10.72576,3.490642
64.70541,-5.739469,0.5689197,-20.6822,10.51894,3.595831
64.71542,-5.74399,1.512282,-16.92683,10.34967,3.699328
64.72542,-5.594791,2.482637,-12.44862,10.22518,3.801579
64.73542,-5.594791,3.463949,-8.52337,10.13995,3.902979
64.74542,-5.120066,4.439051,-2.72406,10.11271,4.004106
64.75542,-5.120066,5.392175,1.088434,10.12359,4.105342
64.76543,-4.803582,6.306472,6.01156,10.18371,4.207179
64.77543,-4.135576,7.166051,12.1219,10.30493,4.310228
64.78543,-4.135576,7.955502,15.2797,10.45772,4.414805
64.79543,-3.455137,8.661404,20.82507,10.66598,4.521465
64.80544,-3.455137,9.270706,23.26228,10.8986,4.630451
64.81544,-2.932939,9.77198,27.35616,11.17216,4.742173
64.82544,-2.718183,10.15627,29.75235,11.46968,4.85687
64.83544,-2.718183,10.41578,30.79039,11.77759,4.974646
64.84544,-2.500035,10.54493,32.17959,12.09938,5.095639
64.85545,-2.500035,10.54052,32.16193,12.421,5.219849
64.86545,-2.498905,10.40138,31.60991,12.7371,5.34722
64.87545,-2.501165,10.12858,30.50965,13.0422,5.477642
64.88545,-2.501165,9.72548,28.89726,13.33117,5.610954
64.89545,-2.779219,9.197437,25.67287,13.5879,5.746833
64.90546,-2.779219,8.551991,23.09109,13.81881,5.885021
64.91546,-3.16126,7.798492,18.54893,14.0043,6.025064
64.92546,-3.345498,6.948645,14.41259,14.14843,6.166548
64.93546,-3.345498,6.014458,10.67584,14.25519,6.3091
64.94547,-3.779533,5.010384,4.923405,14.30442,6.452144
64.95547,-3.779533,3.951643,0.6884403,14.3113,6.595257
64.96547,-3.943426,2.854526,-4.3556,14.26775,6.737934
64.97547,-4.200003,1.73489,-9.860454,14.16914,6.879625
64.98547,-4.200003,0.6098784,-14.3605,14.02554,7.019881
64.99548,-4.230521,-0.5033019,-18.93529,13.83619,7.158243
65.00548,-4.230521,-1.589086,-23.27843,13.6034,7.294277
65.01548,-4.230521,-2.631305,-27.44731,13.32893,7.427566
65.02548,-4.101667,-3.614932,-30.8664,13.02026,7.557769
65.03548,-4.101667,-4.52619,-34.51143,12.67515,7.68452
65.04549,-4.029329,-5.35299,-37.52927,12.29986,7.807519
65.05549,-4.029329,-6.084407,-40.45494,11.89531,7.926472
65.06549,-3.914038,-6.711493,-42.50212,11.47029,8.041175
65.07549,-3.88239,-7.227167,-44.43822,11.0259,8.151434
65.08549,-3.88239,-7.626455,-46.03538,10.56555,8.25709
65.0955,-3.88239,-7.90627,-47.15464,10.094,8.358029
65.1055,-3.88239,-8.065922,-47.79325,9.61607,8.45419
65.1155,-3.88239,-8.10677,-47.95664,9.136503,8.545555
65.1255,-3.933253,-8.032051,-47.86122,8.657891,8.632134
65.13551,-3.933253,-7.847448,-47.12281,8.186664,8.714001
65.14551,-4.067759,-7.560291,-46.5122,7.721542,8.791216
65.15551,-4.067759,-7.179286,-44.98817,7.27166,8.863933
65.16551,-4.233912,-6.715361,-43.79709,6.83369,8.932269
65.17551,-4.335639,-6.180624,-42.06505,6.413039,8.9964
65.18552,-4.335639,-5.587642,-39.69312,6.016108,9.056561
65.19552,-4.628386,-4.950514,-38.3156,5.632952,9.11289
65.20552,-4.628386,-4.283817,-35.64882,5.276464,9.165655
65.21552,-4.981039,-3.602778,-34.33527,4.933111,9.214986
65.22552,-5.17432,-2.921378,-32.38279,4.609283,9.261079
65.23553,-5.17432,-2.25464,-29.71584,4.312125,9.3042
65.24553,-5.598182,-1.616822,-28.86001,4.023525,9.344436
65.25553,-5.598182,-1.020546,-26.47491,3.758776,9.382024
65.26553,-5.793724,-0.4783123,-25.08815,3.507895,9.417103
65.27554,-6.237931,-0.001007301,-24.95575,3.258337,9.449686
65.28554,-6.237931,0.4018234,-23.34443,3.024893,9.479935
65.29554,-6.618841,0.7227747,-23.58426,2.78905,9.507825
65.30554,-6.618841,0.9557154,-22.6525,2.562525,9.53345
65.31554,-6.782733,1.09667,-22.74426,2.335083,9.556801
65.32555,-7.021227,1.143528,-23.5108,2.099975,9.577801
65.33555,-7.021227,1.096344,-23.69953,1.86298,9.596431
65.34555,-7.091306,0.9570025,-24.53721,1.617607,9.612607
65.35555,-7.091306,0.7296596,-25.44659,1.363142,9.626239
65.36555,-7.091306,0.4198803,-26.6857,1.096285,9.637201
65.37556,-7.091306,0.03532637,-28.22392,0.8140453,9.645342
65.38556,-7.091306,-0.414722,-30.02411,0.5138042,9.65048
65.39556,-7.091306,-0.9192288,-32.04214,0.1933828,9.652414
65.40556,-7.091306,-1.467049,-34.23342,-0.1489514,9.650925
65.41557,-7.091306,-2.044819,-36.5445,-0.5143964,9.645781
65.42557,-7.091306,-2.638737,-38.92017,-0.9035981,9.636744
65.43557,-7.091306,-3.235357,-41.30665,-1.316665,9.623578
65.44557,-7.091306,-3.819833,-43.64456,-1.75311,9.606047
65.45557,-7.091306,-4.378228,-45.87814,-2.211892,9.583928
65.46558,-7.091306,-4.896075,-47.94952,-2.691387,9.557014
65.47558,-7.091306,-5.360999,-49.80922,-3.189479,9.52512
65.48558,-7.091306,-5.760307,-51.40645,-3.703544,9.488085
65.49558,-7.091306,-6.082623,-52.69572,-4.230501,9.44578
65.50558,-7.091306,-6.318092,-53.63759,-4.766877,9.398111
65.51559,-7.008794,-6.458789,-53.87033,-5.30558,9.345056
65.52559,-6.961321,-6.498123,-53.83778,-5.843958,9.286616
65.53559,-6.961321,-6.4312,-53.57008,-6.379659,9.222819
65.54559,-6.888982,-6.255595,-52.57831,-6.905442,9.153765
65.5556,-6.888982,-5.970713,-51.43878,-7.419829,9.079566
65.5656,-6.862986,-5.577785,-49.76308,-7.91746,9.000391
65.5756,-6.848291,-5.080806,-47.71639,-8.394624,8.916445
65.5856,-6.848291,-4.484976,-45.33307,-8.847955,8.827965
65.5956,-6.774822,-3.797791,-42.29045,-9.27086,8.735256
65.60561,-6.774822,-3.02883,-39.21461,-9.663006,8.638626
65.61561,-6.590584,-2.189215,-35.11919,-10.0142,8.538485
65.62561,-6.31253,-1.290981,-30.41405,-10.31834,8.435301
65.63561,-6.31253,-0.3479856,-26.64206,-10.58476,8.329453
65.64561,-5.954226,0.62457,-21.31862,-10.79794,8.221474
65.65562,-5.954226,1.611884,-17.36937,-10.97164,8.111757
65.66562,-5.759814,2.597735,-12.64832,-11.09812,8.000776
65.67562,-5.329171,3.565783,-7.053553,-11.16866,7.88909
65.68562,-5.329171,4.499644,-3.31811,-11.20184,7.777071
65.69563,-4.853315,5.384446,2.124521,-11.18059,7.665265
65.70563,-4.853315,6.204627,5.405247,-11.12654,7.554
65.71563,-4.622735,6.945863,9.292511,-11.03362,7.443664
65.72563,-4.120883,7.595953,13.90028,-10.89461,7.334717
65.73563,-4.120883,8.14299,16.08843,-10.73373,7.22738
65.74564,-3.895953,8.577192,18.72496,-10.54648,7.121915
65.75564,-3.895953,8.890528,19.9783,-10.3467,7.018448
65.76564,-3.531997,9.077149,22.18061,-10.12489,6.917199
65.77564,-3.420098,9.133081,22.85193,-9.89637,6.818235
65.78564,-3.420098,9.056592,22.54598,-9.67091,6.721526
65.79565,-3.267508,8.848072,22.32226,-9.447687,6.627049
65.80565,-3.267508,8.510261,20.97101,-9.237977,6.53467
65.81565,-3.196299,8.047942,19.40657,-9.043911,6.444231
65.82565,-3.173693,7.468328,17.17854,-8.872126,6.355509
65.83566,-3.173693,6.779917,14.4249,-8.727877,6.26823
65.84566,-3.113787,5.993555,11.51907,-8.612686,6.182104
65.85566,-3.113787,5.12173,8.031774,-8.532369,6.09678
65.86566,-2.948764,4.178438,4.918695,-8.483182,6.011948
65.87566,-2.830083,3.17818,1.39239,-8.469258,5.927256
65.88567,-2.830083,2.137133,-2.771798,-8.496976,5.842286
65.89567,-2.576896,1.07207,-6.019305,-8.557169,5.756714
65.90567,-2.576896,-0.0006135192,-10.31004,-8.66027,5.670112
65.91567,-2.345185,-1.063742,-13.63571,-8.796627,5.582145
65.92567,-2.243458,-2.10039,-17.37539,-8.970381,5.492441
65.93568,-2.243458,-3.094076,-21.35013,-9.183882,5.400602
65.94568,-2.073913,-4.03014,-24.41621,-9.428044,5.306322
65.95568,-2.073913,-4.893698,-27.87045,-9.706749,5.209255
65.96568,-1.913411,-5.671879,-30.34116,-10.01016,5.109153
65.97569,-1.803772,-6.352788,-32.62624,-10.33642,5.005789
65.98569,-1.803772,-6.92719,-34.92385,-10.68566,4.898932
65.99569,-1.475985,-7.38706,-35.45218,-11.04018,4.788531
66.00569,-1.475985,-7.72633,-36.80926,-11.40828,4.674448
66.01569,-0.9775242,-7.941508,-35.67613,-11.76504,4.556798
66.0257,-0.6248711,-8.031012,-34.62353,-12.11127,4.435685
66.0357,-0.6248711,-7.995339,-34.48084,-12.45608,4.311124
66.0457,-0.05520108,-7.837588,-31.57116,-12.77179,4.183406
66.0557,-0.05520108,-7.562255,-30.46983,-13.07649,4.052641
66.0657,0,-7.176439,-28.70576,-13.36355,3.919005
66.07571,0,-6.689208,-26.75683,-13.63112,3.782694
66.08571,0,-6.110403,-24.44161,-13.87553,3.643939
66.09571,0,-5.452293,-21.80917,-14.09363,3.503003
66.10571,0,-4.728056,-18.91223,-14.28275,3.360175
66.11572,0,-3.952307,-15.80923,-14.44084,3.215767
66.12572,0,-3.139286,-12.55714,-14.56641,3.070103
66.13572,0,-2.304838,-9.219354,-14.6586,2.923517
66.14572,0,-1.46454,-5.858159,-14.71719,2.776345
66.15572,0,-0.6343429,-2.537372,-14.74256,2.628919
66.16573,0,0.1713286,0.6853144,-14.73571,2.481562
66.17573,0,0.9376943,3.750777,-14.6982,2.33458
66.18573,0,1.650846,6.603385,-14.63216,2.188259
66.19573,0,2.299017,9.196068,-14.5402,2.042857
66.20573,0,2.870879,11.48352,-14.42537,1.898603
66.21574,0,3.35705,13.4282,-14.29109,1.755692
66.22574,0,3.749806,14.99922,-14.14109,1.614281
66.23574,0,4.043583,16.17433,-13.97935,1.474488
66.24574,0,4.234555,16.93822,-13.80997,1.336388
66.25574,0,4.320849,17.2834,-13.63713,1.200017
66.26575,0,4.302883,17.21153,-13.46502,1.065366
66.27575,0,4.18306,16.73224,-13.2977,0.9323894
66.28575,0,3.965519,15.86207,-13.13908,0.8009987
66.29575,0,3.657004,14.62802,-12.9928,0.6710708
66.30576,0,3.26484,13.05936,-12.8622,0.5424488
66.31576,0,2.798846,11.19538,-12.75025,0.4149463
66.32576,0,2.270252,9.081007,-12.65944,0.2883519
66.33576,0,1.691322,6.765289,-12.59179,0.162434
66.34576,0,1.074713,4.298851,-12.5488,0.03694602
66.35577,0,0.434311,1.737244,-12.53143,-0.08836823
66.36577,0,-0.2150617,-0.8602469,-12.54003,-0.2137685
66.37577,0,-0.8597342,-3.438937,-12.57442,-0.3395127
66.38577,0,-1.485364,-5.941454,-12.63383,-0.465851
66.39577,0,-2.077816,-8.311263,-12.71694,-0.5930204
66.40578,0,-2.623915,-10.49566,-12.8219,-0.7212394
66.41578,0,-3.112079,-12.44831,-12.94638,-0.8507033
66.42578,0,-3.530788,-14.12315,-13.08762,-0.9815795
66.43578,0,-3.870497,-15.48199,-13.24244,-1.114004
66.44579,0.1394081,-4.123507,-15.93639,-13.4018,-1.248022
66.45579,0.1394081,-4.2834,-16.57597,-13.56756,-1.383697
66.46579,0.9034897,-4.345743,-13.76901,-13.70525,-1.52075
66.47579,1.317179,-4.308159,-11.96392,-13.82489,-1.658999
66.48579,1.317179,-4.170292,-11.41245,-13.93901,-1.798389
66.4958,2.332186,-3.933722,-6.406143,-14.00307,-1.93842
66.5058,2.332186,-3.602221,-5.080137,-14.05388,-2.078958
66.5158,3.204776,-3.18147,0.09322643,-14.05294,-2.219488
66.5258,3.59812,-2.678626,3.677978,-14.01616,-2.359649
66.5358,3.59812,-2.103099,5.980085,-13.95636,-2.499213
66.54581,4.190396,-1.46584,10.89822,-13.84738,-2.637687
66.55581,4.190396,-0.7783907,13.64802,-13.7109,-2.774796
66.56581,4.513661,-0.0543142,17.83739,-13.53253,-2.910121
66.57581,4.54644,0.6923625,20.95521,-13.32297,-3.043351
66.58582,4.54644,1.446495,23.97174,-13.08326,-3.174183
66.59582,4.54644,2.193686,26.9605,-12.81365,-3.30232
66.60582,4.54644,2.918463,29.85961,-12.51506,-3.42747
66.61582,4.43341,3.605898,32.15723,-12.19348,-3.549405
66.62582,4.365592,4.241157,34.42699,-11.84921,-3.667897
66.63583,4.365592,4.811329,36.70769,-11.48214,-3.782719
66.64583,4.297774,5.303483,38.40503,-11.09809,-3.8937
66.65583,4.297774,5.705893,40.01467,-10.69794,-4.000679
66.66583,4.297774,6.009411,41.22874,-10.28565,-4.103536
66.67583,4.297774,6.205495,42.01308,-9.865521,-4.202191
66.68584,4.297774,6.288006,42.34312,-9.44209,-4.296612
66.69584,4.297774,6.252522,42.20119,-9.020078,-4.386813
66.70584,4.297774,6.096939,41.57885,-8.604289,-4.472856
66.71584,4.297774,5.821293,40.47627,-8.199527,-4.554851
66.72585,4.419846,5.427547,39.38957,-7.805631,-4.632907
66.73585,4.419846,4.920074,37.35968,-7.432034,-4.707228
66.74585,4.566785,4.305108,35.48757,-7.077159,-4.777999
66.75585,4.566785,3.59084,32.6305,-6.750854,-4.845508
66.76585,4.630082,2.787943,29.6721,-6.454133,-4.910049
66.77586,4.688857,1.907496,26.38541,-6.190279,-4.971952
66.78586,4.688857,0.9632674,22.6085,-5.964194,-5.031594
66.79586,4.688857,-0.03030276,18.63422,-5.777852,-5.089373
66.80586,4.688857,-1.057368,14.52596,-5.632592,-5.145699
66.81586,4.555482,-2.102192,9.81316,-5.534461,-5.201043
66.82587,4.110145,-3.147864,3.849124,-5.495969,-5.256003
66.83587,4.110145,-4.176931,-0.2671452,-5.498641,-5.310989
66.84587,3.531432,-5.173517,-6.56834,-5.564324,-5.366632
66.85587,3.531432,-6.120955,-10.35809,-5.667905,-5.423312
66.86588,3.208167,-7.003533,-15.18147,-5.819719,-5.481509
66.87588,2.572939,-7.806464,-20.9341,-6.02906,-5.5418
66.88588,2.572939,-8.516865,-23.7757,-6.266818,-5.604468
66.89588,2.207853,-9.122622,-27.65907,-6.543408,-5.669902
66.90588,2.207853,-9.613425,-29.62229,-6.839631,-5.738298
66.91589,2.160381,-9.981211,-31.28332,-7.152464,-5.809823
66.92589,2.182987,-10.21959,-32.14641,-7.473928,-5.884562
66.93589,2.182987,-10.32429,-32.56523,-7.799581,-5.962558
66.94589,2.400004,-10.29338,-31.57348,-8.115315,-6.043711
66.95589,2.400004,-10.12714,-30.90853,-8.4244,-6.127954
66.9659,2.487037,-9.827955,-29.36367,-8.718037,-6.215135
66.9759,2.702924,-9.400449,-26.7901,-8.985938,-6.304994
66.9859,2.702924,-8.851661,-24.59495,-9.231888,-6.397313
66.9959,2.975326,-8.189809,-20.85793,-9.440467,-6.491718
67.00591,2.975326,-7.425538,-17.80085,-9.618475,-6.587903
67.01591,3.130177,-6.571398,-13.76488,-9.756124,-6.685464
67.02591,3.52126,-5.640198,-8.475753,-9.840881,-6.783873
67.03591,3.52126,-4.646928,-4.502675,-9.885908,-6.882732
67.04591,3.741668,-3.60725,0.537672,-9.880531,-6.981537
67.05592,3.741668,-2.537619,4.816194,-9.83237,-7.079861
67.06592,3.806095,-1.453881,9.408855,-9.738281,-7.177244
67.07592,3.837743,-0.3729619,13.85912,-9.59969,-7.273241
67.08592,3.837743,0.688381,18.10449,-9.418646,-7.367427
67.09592,3.837743,1.715142,22.21154,-9.19653,-7.459393
67.10593,3.837743,2.692127,26.11948,-8.935335,-7.548746
67.11593,3.837743,3.605154,29.77159,-8.637619,-7.635122
67.12593,3.837743,4.441656,33.1176,-8.306443,-7.718187
67.13593,3.837743,5.190912,36.11462,-7.945297,-7.79764
67.14594,3.837743,5.843287,38.72412,-7.558056,-7.87322
67.15594,3.837743,6.391465,40.91683,-7.148888,-7.944709
67.16594,3.847916,6.829756,42.71069,-6.721781,-8.011927
67.17594,3.894258,7.154932,44.19676,-6.279813,-8.074725
67.18594,3.894258,7.365417,45.0387,-5.829426,-8.133019
67.19595,3.960945,7.462297,45.69297,-5.372497,-8.186745
67.20595,3.960945,7.448198,45.63657,-4.916131,-8.235906
67.21595,3.98129,7.327925,45.23686,-4.463762,-8.280543
67.22595,4.051369,7.108385,44.63902,-4.017372,-8.320717
67.23595,4.051369,6.798386,43.39902,-3.583382,-8.35655
67.24596,4.154226,6.407303,42.24612,-3.160921,-8.38816
67.25596,4.154226,5.947098,40.4053,-2.756868,-8.415729
67.26596,4.231086,5.430452,38.64615,-2.370406,-8.439433
67.27596,4.231086,4.870274,36.40544,-2.006352,-8.459496
67.28596,4.448103,4.281157,34.91704,-1.657181,-8.476068
67.29597,4.760066,3.677316,33.74953,-1.319686,-8.489265
67.30597,4.760066,3.073844,31.33564,-1.00633,-8.499329
67.31597,4.971432,2.484226,29.82263,-0.7081034,-8.50641
67.32597,5.441636,1.922644,29.45712,-0.4135322,-8.510545
67.33598,5.441636,1.402266,27.37561,-0.1397761,-8.511943
67.34598,5.979657,0.9353234,27.65992,0.1368231,-8.510574
67.35598,5.979657,0.5321969,26.04742,0.3972973,-8.506601
67.36598,6.240757,0.2024091,25.77266,0.6550239,-8.500051
67.37598,6.665749,-0.04608403,26.47866,0.9198105,-8.490853
67.38599,6.665749,-0.207586,25.83265,1.178137,-8.479072
67.39599,6.990143,-0.2779229,26.84888,1.446626,-8.464605
67.40599,6.990143,-0.254956,26.94075,1.716033,-8.447445
67.41599,7.138213,-0.1386099,27.99841,1.996017,-8.427485
67.42599,7.138213,0.0692255,28.82975,2.284315,-8.404641
67.436,7.328103,0.3646504,30.77101,2.592025,-8.378721
67.446,7.437741,0.7417253,32.71786,2.919204,-8.349529
67.456,7.437741,1.19315,34.52357,3.264439,-8.316885
67.466,7.437741,1.709638,36.58952,3.630334,-8.280581
67.47601,7.437741,2.280466,38.87283,4.019063,-8.240391
67.48601,7.437741,2.893225,41.32386,4.432301,-8.196068
67.49601,7.407224,3.535735,43.77184,4.870019,-8.147367
67.50601,7.407224,4.193775,46.404,5.334059,-8.094027
67.51601,7.407224,4.853158,49.04153,5.824474,-8.035782
67.52602,7.407224,5.498906,51.62452,6.34072,-7.972374
67.53602,7.407224,6.117183,54.09763,6.881696,-7.903557
67.54602,7.352969,6.693584,56.18621,7.443558,-7.829122
67.55602,7.352969,7.214013,58.26793,8.026237,-7.748859
67.56602,7.306627,7.6666,59.89291,8.625167,-7.662608
67.57603,7.306627,8.039291,61.38367,9.239003,-7.570218
67.58603,7.184555,8.321685,62.02496,9.859253,-7.471625
67.59603,7.081698,8.505095,62.34717,10.48272,-7.366797
67.60603,7.081698,8.582695,62.65757,11.1093,-7.255704
67.61604,6.946063,8.549378,61.98177,11.72912,-7.138413
67.62604,6.946063,8.401903,61.39186,12.34304,-7.014983
67.63604,6.885026,8.139086,60.09645,12.944,-6.885543
67.64604,6.721133,7.762232,57.93346,13.52333,-6.75031
67.65604,6.721133,7.274215,55.98139,14.08315,-6.609478
67.66605,6.52107,6.680597,52.80667,14.61121,-6.463367
67.67605,6.52107,5.988206,50.03711,15.11159,-6.312251
67.68605,6.377523,5.206133,46.33463,15.57493,-6.156501
67.69605,5.932185,4.34529,41.1099,15.98603,-5.996641
67.70605,5.932185,3.418213,37.4016,16.36005,-5.833041
67.71606,5.60892,2.438083,32.18801,16.68193,-5.666222
67.72606,5.60892,1.419792,28.11485,16.96308,-5.496591
67.73606,4.823363,0.3793234,20.81075,17.17118,-5.324879
67.74606,3.86487,-0.6678679,12.78801,17.29906,-5.151888
67.75607,3.86487,-1.705127,8.638972,17.38545,-4.978034
67.76607,2.846472,-2.71591,0.5222464,17.39068,-4.804127
67.77607,2.846472,-3.683846,-3.349499,17.35718,-4.630555
67.78607,2.312971,-4.594226,-9.12502,17.26593,-4.457896
67.79607,1.277618,-5.431941,-16.61729,17.09976,-4.286898
67.80608,1.277618,-6.183555,-19.62375,16.90352,-4.117863
67.81608,0.1970532,-6.836773,-26.55888,16.63793,-3.951483
67.82608,0.1970532,-7.381487,-28.73773,16.35056,-3.787978
67.83608,0,-7.808754,-31.23502,16.03821,-3.627596
67.84608,0,-8.111697,-32.44679,15.71374,-3.470458
67.85609,0,-8.285917,-33.14367,15.3823,-3.316635
67.86609,0,-8.328572,-33.31429,15.04916,-3.166143
67.87609,0,-8.23943,-32.95772,14.71958,-3.018948
67.88609,0,-8.020481,-32.08192,14.39876,-2.87496
67.8961,0,-7.675589,-30.70235,14.09174,-2.734043
67.9061,0,-7.21104,-28.84416,13.8033,-2.59601
67.9161,0,-6.635249,-26.541,13.53789,-2.460631
67.9261,0,-5.957894,-23.83158,13.29957,-2.327635
67.9361,0,-5.190852,-20.76341,13.09194,-2.196716
67.94611,0,-4.347585,-17.39034,12.91803,-2.067535
67.95611,0,-3.442826,-13.7713,12.78032,-1.939732
67.96611,0,-2.49132,-9.965279,12.68067,-1.812926
67.97611,0,-1.509931,-6.039726,12.62027,-1.686723
67.98611,0,-0.5150349,-2.060139,12.59967,-1.560726
67.99612,0,0.4758672,1.903469,12.6187,-1.434539
68.00612,0,1.446905,5.787621,12.67658,-1.307773
68.01612,0,2.381609,9.526437,12.77184,-1.180055
68.02612,0,3.263877,13.05551,12.9024,-1.051031
68.03613,-0.2383093,4.079974,15.36666,13.05607,-0.9204701
68.04613,-1.164023,4.816115,14.60837,13.20215,-0.7884486
68.05613,-1.164023,5.460541,17.18607,13.37401,-0.6547085
68.06613,-1.627445,6.00296,17.50206,13.54903,-0.5192182
68.07613,-1.627445,6.43532,19.2315,13.74135,-0.3818047
68.08614,-2.639062,6.751211,16.4486,13.90583,-0.2427464
68.09614,-3.637115,6.946202,13.23635,14.0382,-0.1023645
68.10614,-3.637115,7.018302,13.52475,14.17344,0.03936997
68.11614,-4.037241,6.967677,11.72175,14.29066,0.1822766
68.12614,-4.037241,6.796363,11.03649,14.40102,0.3262868
68.13615,-4.71655,6.508986,7.169746,14.47272,0.471014
68.14615,-5.123457,6.111487,3.952122,14.51224,0.6161364
68.15615,-5.123457,5.612259,1.95521,14.5318,0.7614544
68.16615,-5.204838,5.021296,-0.7341709,14.52445,0.9066989
68.17616,-5.204838,4.350348,-3.417963,14.49027,1.051602
68.18616,-5.204838,3.611621,-6.37287,14.42655,1.195867
68.19616,-5.082767,2.819184,-9.054331,14.336,1.339227
68.20616,-5.082767,1.988161,-12.37842,14.21222,1.481349
68.21616,-4.75385,1.132995,-14.48342,14.06738,1.622023
68.22617,-4.75385,0.269413,-17.93775,13.88801,1.760903
68.23617,-4.457712,-0.5870823,-20.17918,13.68621,1.897765
68.24617,-4.313034,-1.421134,-22.93667,13.45685,2.032334
68.25617,-4.313034,-2.218964,-26.12799,13.19557,2.164289
68.26617,-4.074541,-2.966578,-28.16447,12.91392,2.293429
68.27618,-4.074541,-3.651239,-30.90312,12.60489,2.419477
68.28618,-3.929862,-4.262363,-32.7689,12.2772,2.542249
68.29618,-3.891432,-4.789983,-34.72566,11.92995,2.661549
68.30618,-3.891432,-5.226221,-36.47061,11.56524,2.777201
68.31618,-3.841699,-5.565045,-37.62698,11.18897,2.889091
68.32619,-3.841699,-5.802387,-38.57634,10.80321,2.997123
68.33619,-3.813442,-5.936199,-38.99857,10.41322,3.101255
68.34619,-3.813442,-5.966309,-39.119,10.02203,3.201475
68.35619,-3.813442,-5.894909,-38.8334,9.633698,3.297812
68.3662,-3.798747,-5.725852,-38.0984,9.252713,3.390339
68.3762,-3.798747,-5.464931,-37.05471,8.882166,3.479161
68.3862,-3.758057,-5.120265,-35.51329,8.527033,3.564431
68.3962,-3.723018,-4.700435,-33.69381,8.190095,3.646332
68.4062,-3.723018,-4.216494,-31.75805,7.872514,3.725057
68.41621,-3.622421,-3.680447,-29.21147,7.5804,3.800861
68.42621,-3.622421,-3.105418,-26.91136,7.311286,3.873974
68.43621,-3.494698,-2.504513,-23.99684,7.071318,3.944688
68.44621,-3.416707,-1.891857,-21.23426,6.858975,4.013278
68.45621,-3.416707,-1.282316,-18.79609,6.671014,4.079988
68.46622,-3.395231,-0.6899006,-16.34053,6.507608,4.145063
68.47622,-3.395231,-0.1278711,-14.09241,6.366684,4.20873
68.48622,-3.395231,0.3901702,-12.02024,6.246482,4.271195
68.49622,-3.396361,0.8516912,-10.17868,6.144695,4.332642
68.50623,-3.396361,1.246026,-8.601343,6.058682,4.393229
68.51623,-3.515043,1.563434,-7.806433,5.980618,4.453035
68.52623,-3.515043,1.795557,-6.877942,5.911838,4.512154
68.53623,-3.571558,1.935876,-6.542726,5.846411,4.570618
68.54623,-3.642767,1.979991,-6.651102,5.7799,4.628417
68.55624,-3.642767,1.925012,-6.871019,5.711189,4.685528
68.56624,-3.671024,1.77071,-7.601256,5.635177,4.74188
68.57624,-3.671024,1.518262,-8.61105,5.549066,4.79737
68.58624,-3.699282,1.17116,-10.11249,5.447941,4.85185
68.59624,-3.738842,0.7348552,-12.01595,5.327782,4.905128
68.60625,-3.738842,0.2168668,-14.0879,5.186903,4.956997
68.61625,-3.860914,-0.3740543,-16.93987,5.017504,5.007172
68.62625,-3.860914,-1.027095,-19.55204,4.821983,5.055392
68.63625,-3.946816,-1.730117,-22.70774,4.594906,5.101341
68.64626,-4.190961,-2.469604,-26.64226,4.328483,5.144626
68.65626,-4.190961,-3.231992,-29.69181,4.031565,5.184941
68.66626,-4.464493,-4.001982,-33.8659,3.692906,5.22187
68.67626,-4.464493,-4.764017,-36.91404,3.323766,5.255108
68.68626,-4.634038,-5.5034,-40.54975,2.918268,5.284291
68.69627,-4.964085,-6.204438,-44.6741,2.471527,5.309006
68.70627,-4.964085,-6.852366,-47.2658,1.998869,5.328995
68.71627,-5.164147,-7.432856,-50.38801,1.494989,5.343945
68.72627,-5.164147,-7.933391,-52.39015,0.9710876,5.353655
68.73627,-5.186754,-8.341894,-54.11459,0.4299417,5.357955
68.74628,-5.186754,-8.647741,-55.33798,-0.1234381,5.35672
68.75628,-5.186754,-8.842512,-56.11707,-0.6846088,5.349874
68.76628,-5.002515,-8.919488,-55.68801,-1.241489,5.33746
68.77628,-5.002515,-8.873622,-55.50455,-1.796534,5.319494
68.78629,-4.882703,-8.702086,-54.33916,-2.339926,5.296095
68.79629,-4.645341,-8.404449,-52.19916,-2.861917,5.267476
68.80629,-4.645341,-7.981983,-50.5093,-3.36701,5.233806
68.81629,-4.544744,-7.43879,-47.93414,-3.846351,5.195342
68.82629,-4.544744,-6.780684,-45.30172,-4.299368,5.152349
68.8363,-4.544744,-6.015344,-42.24036,-4.721772,5.105131
68.8463,-4.544744,-5.152641,-38.78954,-5.109667,5.054034
68.8563,-4.544744,-4.204167,-34.99565,-5.459624,4.999438
68.8663,-4.544744,-3.18294,-30.91074,-5.768731,4.941751
68.8763,-4.544744,-2.103394,-26.59255,-6.034657,4.881404
68.88631,-4.544744,-0.9809793,-22.1029,-6.255685,4.818847
68.89631,-4.544744,0.1675217,-17.50889,-6.430774,4.754539
68.90631,-4.544744,1.326242,-12.87401,-6.559515,4.688944
68.91631,-4.549266,2.477368,-8.287593,-6.64239,4.62252
68.92632,-4.549266,3.603585,-3.782724,-6.680217,4.555718
68.93632,-4.579783,4.689004,0.436882,-6.675848,4.48896
68.94632,-4.686031,5.717183,4.124607,-6.634603,4.422614
68.95632,-4.686031,6.673091,7.948238,-6.55512,4.357062
